,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,county_x,tractfips,logrecno,fipsblock,state,county_y,tract,blkgrp,block,arealand,P0010001,H00010001,outlier,view,walk
108,SOMA / south beach,AMAZING views!  FANTASTIC finishes! The BEST studio in SF!  COME SEE!,2666.0,0.0,4075329292,-122.41718200000001,SF,/sfc/apa/4075329292.html,37.776286999999996,476.0,Sep,18,2013,060750176014002,06075,San Francisco,06075017601,588293,060750176014002,06,075,017601,4,4002,19732,0,0,False,1,0
109,SOMA / south beach,Stainless Steel Appliances and IN UNIT Washer/Dryer!  Lease NOW!,2466.0,0.0,4076281834,-122.41718200000001,SF,/sfc/apa/4076281834.html,37.776286999999996,476.0,Sep,18,2013,060750176014002,06075,San Francisco,06075017601,588293,060750176014002,06,075,017601,4,4002,19732,0,0,False,0,0
110,downtown / civic / van ness,NEMA - Brand New Studio Apartments - Now Leasing!,2606.0,0.0,4073720370,-122.41718200000001,SF,/sfc/apa/4073720370.html,37.776286999999996,476.0,Sep,17,2013,060750176014002,06075,San Francisco,06075017601,588293,060750176014002,06,075,017601,4,4002,19732,0,0,False,0,0
111,downtown / civic / van ness,NEMA - Brand New Studio Apartments - Now Leasing!,2657.0,0.0,4073999719,-122.41718200000001,SF,/sfc/apa/4073999719.html,37.776286999999996,583.0,Sep,17,2013,060750176014002,06075,San Francisco,06075017601,588293,060750176014002,06,075,017601,4,4002,19732,0,0,False,0,0
112,SOMA / south beach,Rent NOW! Stainless Steel and In Unit Washer/Dryer!  Brand NEW! NEMA,2506.0,0.0,4073856852,-122.41718200000001,SF,/sfc/apa/4073856852.html,37.776286999999996,476.0,Sep,17,2013,060750176014002,06075,San Francisco,06075017601,588293,060750176014002,06,075,017601,4,4002,19732,0,0,False,0,0
113,downtown / civic / van ness,AMAZING views!  FANTASTIC finishes! The BEST studio in SF!  COME SEE!,2666.0,0.0,4073092540,-122.41718200000001,SF,/sfc/apa/4073092540.html,37.776286999999996,476.0,Sep,17,2013,060750176014002,06075,San Francisco,06075017601,588293,060750176014002,06,075,017601,4,4002,19732,0,0,False,1,0
114,north beach / telegraph hill,"1 Avail. Top Floor, lots of sun light with Courtyard Setting Only 1 ",4500.0,2.0,4075828081,-122.41033,SF,/sfc/apa/4075828081.html,37.806123,930.0,Sep,18,2013,060750101001019,06075,San Francisco,06075010100,586522,060750101001019,06,075,010100,1,1019,15358,389,344,False,0,0
115,north beach / telegraph hill,Xtra Lrg. renovated studio! Big kitchen ready for immediate move-in,2350.0,0.0,4075598045,-122.41033,SF,/sfc/apa/4075598045.html,37.806123,500.0,Sep,18,2013,060750101001019,06075,San Francisco,06075010100,586522,060750101001019,06,075,010100,1,1019,15358,389,344,False,0,0
116,north beach / telegraph hill,Commanding Water & City Views GG Bridge Best Apt in Building Avail Oct,3595.0,1.0,4075581862,-122.412047,SF,/sfc/apa/4075581862.html,37.806301,1050.0,Sep,18,2013,060750101001019,06075,San Francisco,06075010100,586522,060750101001019,06,075,010100,1,1019,15358,389,344,False,1,0
117,pacific heights,Art Deco Doorman Apartment  Building with Golden Gate Views ~ J.Wavro,4700.0,1.0,4074740396,-122.431634,SF,/sfc/apa/4074740396.html,37.794684000000004,,Sep,17,2013,060750132001000,06075,San Francisco,06075013200,587438,060750132001000,06,075,013200,1,1000,15831,367,339,False,1,0
118,pacific heights,Large Pacific Heights one bedroom one bath with views ~ J.Wavro,4700.0,1.0,4074671745,-122.431634,SF,/sfc/apa/4074671745.html,37.794684000000004,,Sep,17,2013,060750132001000,06075,San Francisco,06075013200,587438,060750132001000,06,075,013200,1,1000,15831,367,339,False,1,0
119,pacific heights,Pacific Heights Doorman Building with Bay & City Views ~ J.Wavro,4600.0,1.0,4073884849,-122.431634,SF,/sfc/apa/4073884849.html,37.794684000000004,,Sep,17,2013,060750132001000,06075,San Francisco,06075013200,587438,060750132001000,06,075,013200,1,1000,15831,367,339,False,1,0
120,SOMA / south beach,2/2 Bath Condo w/ Balcony in Doorman Bldg ~ J.Wavro,5500.0,2.0,4074736985,-122.38984599999999,SF,/sfc/apa/4074736985.html,37.783609000000006,,Sep,17,2013,060750615006006,06075,San Francisco,06075061500,594334,060750615006006,06,075,061500,6,6006,46983,537,293,False,0,0
121,SOMA / south beach,Spacious 1 bdrm Conv Loft w/ ample natural light!,3800.0,1.0,4044475197,-122.39284199999999,SF,/sfc/apa/4044475197.html,37.782457,,Sep,18,2013,060750615006006,06075,San Francisco,06075061500,594334,060750615006006,06,075,061500,6,6006,46983,537,293,False,0,0
122,SOMA / south beach,1bb/1ba,2750.0,1.0,4075006067,-122.390574,SF,/sfc/apa/4075006067.html,37.784186,702.0,Sep,18,2013,060750615006006,06075,San Francisco,06075061500,594334,060750615006006,06,075,061500,6,6006,46983,537,293,False,0,0
123,SOMA / south beach,Large 2bd/2ba in Bridgeview. Views of Bay-Bridge-City ,4850.0,2.0,4042724348,-122.39118,SF,/sfc/apa/4042724348.html,37.787455,1223.0,Sep,17,2013,060750615004010,06075,San Francisco,06075061500,594305,060750615004010,06,075,061500,4,4010,12975,331,287,False,1,0
124,marina / cow hollow,Luxury furnished Marina top floor flat. ~ J.Wavro,7700.0,2.0,4074735098,-122.434973,SF,/sfc/apa/4074735098.html,37.802848,,Sep,17,2013,060750126022011,06075,San Francisco,06075012602,587230,060750126022011,06,075,012602,2,2011,16038,257,162,False,0,0
125,mission district,Bright Loft in the Mission,3500.0,1.0,4065421984,-122.40915700000001,SF,/sfc/apa/4065421984.html,37.761817,815.0,Sep,17,2013,060750228011015,06075,San Francisco,06075022801,589521,060750228011015,06,075,022801,1,1015,12114,71,35,False,0,0
127,marina / cow hollow,Beautiful 1 Bedroom  ~ J.Wavro,3995.0,1.0,4075472970,-122.43713799999999,SF,/sfc/apa/4075472970.html,37.796879,,Sep,18,2013,060750130004002,06075,San Francisco,06075013000,587401,060750130004002,06,075,013000,4,4002,15376,183,123,False,0,0
128,SOMA / south beach,Designer Warehouse Loft - Large 1 bed 1 bath ~ J.Wavro,4500.0,1.0,4074731308,-122.407871,SF,/sfc/apa/4074731308.html,37.782751,,Sep,17,2013,060750176011007,06075,San Francisco,06075017601,588265,060750176011007,06,075,017601,1,1007,7492,0,0,False,0,0
129,SOMA / south beach,Large 1200+ sq. ft. 1 Bedroom Condo w/ Amenities ~ J.Wavro,4200.0,1.0,4074691402,-122.407871,SF,/sfc/apa/4074691402.html,37.782751,,Sep,17,2013,060750176011007,06075,San Francisco,06075017601,588265,060750176011007,06,075,017601,1,1007,7492,0,0,False,0,0
130,SOMA / south beach,Mint Plaza - 1 bedroom 1 bath w/ great views ~ J.Wavro,4750.0,1.0,4075573168,-122.407871,SF,/sfc/apa/4075573168.html,37.782751,,Sep,18,2013,060750176011007,06075,San Francisco,06075017601,588265,060750176011007,06,075,017601,1,1007,7492,0,0,False,1,0
131,SOMA / south beach,Soma Grand - Free Housekeeping every 2 weeks! City Skyline Views ~ J.W,3995.0,2.0,4074724144,-122.41315800000001,SF,/sfc/apa/4074724144.html,37.777457,,Sep,17,2013,060750176013001,06075,San Francisco,06075017601,588280,060750176013001,06,075,017601,3,3001,53397,1059,1155,False,1,0
132,SOMA / south beach,Soma Grand Luxury Condo w/ City Views and dedicated parking ~ J.Wavro,3000.0,1.0,4075652858,-122.41315800000001,SF,/sfc/apa/4075652858.html,37.777457,,Sep,18,2013,060750176013001,06075,San Francisco,06075017601,588280,060750176013001,06,075,017601,3,3001,53397,1059,1155,False,1,0
133,SOMA / south beach,Soma Grand - Free Housekeeping every 2 weeks! City Skyline Views ~ J.W,3995.0,2.0,4074533258,-122.41315800000001,SF,/sfc/apa/4074533258.html,37.777457,,Sep,17,2013,060750176013001,06075,San Francisco,06075017601,588280,060750176013001,06,075,017601,3,3001,53397,1059,1155,False,1,0
134,SOMA / south beach,Same Day Move in Special! Junior 1 Bedrooms and 1 Bedrooms Available,2150.0,0.0,4073625207,-122.41303400000001,SF,/sfc/apa/4073625207.html,37.777555,,Sep,17,2013,060750176013001,06075,San Francisco,06075017601,588280,060750176013001,06,075,017601,3,3001,53397,1059,1155,False,0,0
135,SOMA / south beach,Incredible City Views! 15th floor! Soma Grand! ~ J.Wavro,3600.0,2.0,4074746039,-122.41315800000001,SF,/sfc/apa/4074746039.html,37.777457,,Sep,17,2013,060750176013001,06075,San Francisco,06075017601,588280,060750176013001,06,075,017601,3,3001,53397,1059,1155,False,1,0
136,nob hill,Nob Hill One bedroom with doorman and valet parking. Pet ok ~ J.Wavro,3300.0,1.0,4074722449,-122.41447,SF,/sfc/apa/4074722449.html,37.793223,,Sep,17,2013,060750112002002,06075,San Francisco,06075011200,586910,060750112002002,06,075,011200,2,2002,7234,180,136,False,0,0
137,nob hill, Upscal Nob Hill one bedroom with parking ~ J.Wavro,3200.0,1.0,4074712503,-122.41447,SF,/sfc/apa/4074712503.html,37.793223,,Sep,17,2013,060750112002002,06075,San Francisco,06075011200,586910,060750112002002,06,075,011200,2,2002,7234,180,136,False,0,0
138,nob hill,Large Classic Doorman Bldg w VIEWS! ~ J.Wavro,4950.0,1.0,4075315545,-122.41447,SF,/sfc/apa/4075315545.html,37.793223,,Sep,18,2013,060750112002002,06075,San Francisco,06075011200,586910,060750112002002,06,075,011200,2,2002,7234,180,136,False,1,0
139,nob hill,Nob Hill One bedroom with Valet Parking ~ J.Wavro,3300.0,1.0,4075929628,-122.41447,SF,/sfc/apa/4075929628.html,37.793223,,Sep,18,2013,060750112002002,06075,San Francisco,06075011200,586910,060750112002002,06,075,011200,2,2002,7234,180,136,False,0,0
140,noe valley,Beautiful furnished home in Noe Valley. ~ J.Wavro,7500.0,3.0,4074720674,-122.433315,SF,/sfc/apa/4074720674.html,37.742495,,Sep,17,2013,060750216001014,06075,San Francisco,06075021600,589244,060750216001014,06,075,021600,1,1014,18273,64,27,False,0,0
141,mission district,Just a few blocks from the heart of The Mission - FULLY-FURNISHED,2600.0,1.0,4033313840,-122.41748700000001,SF,/sfc/apa/4033313840.html,37.765183,746.0,Sep,18,2013,060750177002038,06075,San Francisco,06075017700,588418,060750177002038,06,075,017700,2,2038,17509,194,72,False,0,0
142,mission district,Just a few blocks from the heart of The Mission - FULLY-FURNISHED,2600.0,1.0,4033313840,-122.41748700000001,SF,/sfc/apa/4033313840.html,37.765183,746.0,Sep,18,2013,060750177002038,06075,San Francisco,06075017700,588418,060750177002038,06,075,017700,2,2038,17509,194,72,False,0,0
143,SOMA / south beach,Deserve To Live Your Best At Channel Mission Bay!,3249.0,0.0,4076466331,-122.389948,SF,/sfc/apa/4076466331.html,37.773953999999996,549.0,Sep,18,2013,060750607001028,06075,San Francisco,06075060700,593909,060750607001028,06,075,060700,1,1028,27714,3,1,False,0,0
144,SOMA / south beach,"Air-conditioning?  Pool? Dog Grooming Station?  YES, WE HAVE IT!",3124.0,0.0,4075687503,-122.389927,SF,/sfc/apa/4075687503.html,37.773886,549.0,Sep,18,2013,060750607001028,06075,San Francisco,06075060700,593909,060750607001028,06,075,060700,1,1028,27714,3,1,False,0,0
145,SOMA / south beach,No More Second Thoughts - Channel Is The Obvious Choice!,3248.0,1.0,4074085284,-122.389948,SF,/sfc/apa/4074085284.html,37.773903000000004,644.0,Sep,17,2013,060750607001028,06075,San Francisco,06075060700,593909,060750607001028,06,075,060700,1,1028,27714,3,1,False,0,0
146,SOMA / south beach,1 Application Fee Waived & Reduced Security Deposit - Rent Today!,3398.0,1.0,4076161980,-122.389927,SF,/sfc/apa/4076161980.html,37.773920000000004,644.0,Sep,18,2013,060750607001028,06075,San Francisco,06075060700,593909,060750607001028,06,075,060700,1,1028,27714,3,1,False,0,0
147,SOMA / south beach,Love Where You Live And Enjoy The Views Only San Francisco Can Offer!,4630.0,2.0,4073432624,-122.389948,SF,/sfc/apa/4073432624.html,37.774107,1104.0,Sep,17,2013,060750607001028,06075,San Francisco,06075060700,593909,060750607001028,06,075,060700,1,1028,27714,3,1,False,1,0
148,SOMA / south beach,Why Settle For Anything Less When You Can Have The Best?,3124.0,0.0,4073269194,-122.38996999999999,SF,/sfc/apa/4073269194.html,37.774141,607.0,Sep,17,2013,060750607001028,06075,San Francisco,06075060700,593909,060750607001028,06,075,060700,1,1028,27714,3,1,False,0,0
149,laurel hts / presidio,"Modern. Built in 99'  2 bdr/2 bath, pkg included",3200.0,2.0,4076480721,-122.449,SF,/sfc/apa/4076480721.html,37.781939,,Sep,18,2013,060750157003003,06075,San Francisco,06075015700,587774,060750157003003,06,075,015700,3,3003,13377,155,75,False,0,0
150,lower pac hts,Large Court Yard View Studio Oct. 18th ,2942.0,0.0,4076457950,-122.43563200000001,SF,/sfc/apa/4076457950.html,37.785012,600.0,Sep,18,2013,060750155002002,06075,San Francisco,06075015500,587695,060750155002002,06,075,015500,2,2002,15314,420,332,False,1,0
151,lower pac hts,"2000 Post III, Large Studio now  with w/d",2721.0,0.0,4075570789,-122.435675,SF,/sfc/apa/4075570789.html,37.784944,567.0,Sep,18,2013,060750155002002,06075,San Francisco,06075015500,587695,060750155002002,06,075,015500,2,2002,15314,420,332,False,0,0
152,lower pac hts,Lower Pacific Heights 2x2 Oct. 20th,3807.0,2.0,4073776000,-122.435653,SF,/sfc/apa/4073776000.html,37.785028999999994,925.0,Sep,17,2013,060750155002002,06075,San Francisco,06075015500,587695,060750155002002,06,075,015500,2,2002,15314,420,332,False,0,0
153,lower pac hts,"October 9th, court yard view: 1x1 ",2801.0,1.0,4075541344,-122.43556699999999,SF,/sfc/apa/4075541344.html,37.784960999999996,625.0,Sep,18,2013,060750155002002,06075,San Francisco,06075015500,587695,060750155002002,06,075,015500,2,2002,15314,420,332,False,1,0
154,lower pac hts,"Awesome Studio with W/D  NOW, POST III ONLY",2721.0,0.0,4074428444,-122.435675,SF,/sfc/apa/4074428444.html,37.785046,567.0,Sep,17,2013,060750155002002,06075,San Francisco,06075015500,587695,060750155002002,06,075,015500,2,2002,15314,420,332,False,0,0
155,lower pac hts,"Large Studio , Post III with W/D",2761.0,0.0,4073426072,-122.435696,SF,/sfc/apa/4073426072.html,37.784960999999996,557.0,Sep,17,2013,060750155002002,06075,San Francisco,06075015500,587695,060750155002002,06,075,015500,2,2002,15314,420,332,False,0,0
156,lower pac hts,Sept. 30th  court yard view 1x1,2897.0,0.0,4076569509,-122.435653,SF,/sfc/apa/4076569509.html,37.784995,625.0,Sep,18,2013,060750155002002,06075,San Francisco,06075015500,587695,060750155002002,06,075,015500,2,2002,15314,420,332,False,1,0
157,lower pac hts,"Awesome Studio at Post III section with W/D, NOW",2721.0,0.0,4073360717,-122.435696,SF,/sfc/apa/4073360717.html,37.784960999999996,567.0,Sep,17,2013,060750155002002,06075,San Francisco,06075015500,587695,060750155002002,06,075,015500,2,2002,15314,420,332,False,0,0
158,SOMA / south beach,1 Bedroom with hardwood floors!,2990.0,1.0,4076385313,-122.39305,SF,/sfc/apa/4076385313.html,37.777138,778.0,Sep,18,2013,060750607001005,06075,San Francisco,06075060700,593886,060750607001005,06,075,060700,1,1005,6979,0,0,False,0,0
159,SOMA / south beach,"Great view on the10th floor, Amazing price and great Location!",3325.0,1.0,4076640396,-122.39305,SF,/sfc/apa/4076640396.html,37.777138,854.0,Sep,18,2013,060750607001005,06075,San Francisco,06075060700,593886,060750607001005,06,075,060700,1,1005,6979,0,0,False,1,0
160,SOMA / south beach,Great Location! With Balcony!,2940.0,0.0,4076202646,-122.39305,SF,/sfc/apa/4076202646.html,37.777138,,Sep,18,2013,060750607001005,06075,San Francisco,06075060700,593886,060750607001005,06,075,060700,1,1005,6979,0,0,False,0,0
161,richmond / seacliff,Central Richmond Dist Single Family Home ~ J.Wavro,4750.0,4.0,4075417101,-122.48847099999999,SF,/sfc/apa/4075417101.html,37.772374,,Sep,18,2013,060750478011000,06075,San Francisco,06075047801,593483,060750478011000,06,075,047801,1,1000,19619,190,92,False,0,0
162,richmond / seacliff,Rarely available beautifully remodeled edwardian home,5500.0,3.0,4071575688,-122.48968,SF,/sfc/apa/4071575688.html,37.774192,2520.0,Sep,18,2013,060750478011000,06075,San Francisco,06075047801,593483,060750478011000,06,075,047801,1,1000,19619,190,92,False,0,0
163,ingleside / SFSU / CCSF,"4 Closets, Balcony, Parking, Pool and More",,0.0,4048856834,-122.493398,SF,/sfc/apa/4048856834.html,37.714652,510.0,Sep,18,2013,060750604001011,06075,San Francisco,06075060400,593831,060750604001011,06,075,060400,1,1011,284486,1146,716,False,0,0
164,ingleside / SFSU / CCSF,Hurry Before It's Gone- Studio With Parking And More!,,0.0,4075653212,-122.493398,SF,/sfc/apa/4075653212.html,37.714652,510.0,Sep,18,2013,060750604001011,06075,San Francisco,06075060400,593831,060750604001011,06,075,060400,1,1011,284486,1146,716,False,0,0
165,sunset / parkside,Great Location with Lots of Amenities including PARKING!!!!,1939.0,1.0,4031621819,-122.493398,SF,/sfc/apa/4031621819.html,37.714652,604.0,Sep,17,2013,060750604001011,06075,San Francisco,06075060400,593831,060750604001011,06,075,060400,1,1011,284486,1146,716,False,0,0
166,western addition,Newly remodeled Apartment With Large Balcony! Avail. Now!,2725.0,1.0,4075415345,-122.432681,SF,/sfc/apa/4075415345.html,37.78317,699.0,Sep,18,2013,060750159002006,06075,San Francisco,06075015900,587875,060750159002006,06,075,015900,2,2006,6440,0,0,False,0,0
167,western addition,View! View! View! Renovated Penthouse with Balcony and Fireplace.,2899.0,1.0,4075406688,-122.432681,SF,/sfc/apa/4075406688.html,37.78317,660.0,Sep,18,2013,060750159002006,06075,San Francisco,06075015900,587875,060750159002006,06,075,015900,2,2006,6440,0,0,False,1,0
168,western addition,"Gorgeous Apartments, Breathtaking Views! Fillmore Center..",3699.0,2.0,4076040379,-122.432681,SF,/sfc/apa/4076040379.html,37.78317,932.0,Sep,18,2013,060750159002006,06075,San Francisco,06075015900,587875,060750159002006,06,075,015900,2,2006,6440,0,0,False,1,0
169,western addition,3 Bedroom Townhouse with Washer/Dryer & Large Closet. Avail. 10/10/13,5120.0,3.0,4076027156,-122.432681,SF,/sfc/apa/4076027156.html,37.78317,1150.0,Sep,18,2013,060750159002006,06075,San Francisco,06075015900,587875,060750159002006,06,075,015900,2,2006,6440,0,0,False,0,0
170,western addition,Beautiful Penthouse with Wood Burning Fireplace & Balcony.,3395.0,1.0,4073659688,-122.432681,SF,/sfc/apa/4073659688.html,37.78317,660.0,Sep,17,2013,060750159002006,06075,San Francisco,06075015900,587875,060750159002006,06,075,015900,2,2006,6440,0,0,False,0,0
171,western addition,Spacious Studio with Sleeping Alcove. Available Now!,2610.0,0.0,4073634466,-122.432681,SF,/sfc/apa/4073634466.html,37.78317,569.0,Sep,17,2013,060750159002006,06075,San Francisco,06075015900,587875,060750159002006,06,075,015900,2,2006,6440,0,0,False,0,0
172,western addition,Fantastic 1 BR Apartment at Fillmore Center -- Only $2725,2725.0,1.0,4073284434,-122.432681,SF,/sfc/apa/4073284434.html,37.78317,699.0,Sep,17,2013,060750159002006,06075,San Francisco,06075015900,587875,060750159002006,06,075,015900,2,2006,6440,0,0,False,0,0
173,western addition,Commuters Welcome! Complimentary shuttle to Financial District daily.,2999.0,1.0,4073264535,-122.432681,SF,/sfc/apa/4073264535.html,37.78317,705.0,Sep,17,2013,060750159002006,06075,San Francisco,06075015900,587875,060750159002006,06,075,015900,2,2006,6440,0,0,False,0,0
174,north beach / telegraph hill,Sunny One Bedroom Flat with City View,2675.0,1.0,4075414998,-122.405371,SF,/sfc/apa/4075414998.html,37.79996,,Sep,18,2013,060750104004003,06075,San Francisco,06075010400,586668,060750104004003,06,075,010400,4,4003,14885,310,188,False,1,0
175,north beach / telegraph hill,Sunny One Bedroom,2480.0,1.0,4067585989,-122.405371,SF,/sfc/apa/4067585989.html,37.79996,,Sep,17,2013,060750104004003,06075,San Francisco,06075010400,586668,060750104004003,06,075,010400,4,4003,14885,310,188,False,0,0
176,financial district,1 bedroom plus Den in Doorman Bldg,3300.0,1.0,4047152565,-122.398977,SF,/sfc/apa/4047152565.html,37.786209,,Sep,18,2013,060750615001048,06075,San Francisco,06075061500,594254,060750615001048,06,075,061500,1,1048,23435,0,0,False,0,0
177,SOMA / south beach,1 bedroom plus Den in Doorman Bldg,3300.0,1.0,4021860715,-122.398977,SF,/sfc/apa/4021860715.html,37.786209,,Sep,18,2013,060750615001048,06075,San Francisco,06075061500,594254,060750615001048,06,075,061500,1,1048,23435,0,0,False,0,0
178,downtown / civic / van ness,Furnished Apartment downtown SF with Internet and utilities included,5200.0,2.0,4073788271,-122.398977,SF,/sfc/apa/4073788271.html,37.786209,950.0,Sep,17,2013,060750615001048,06075,San Francisco,06075061500,594254,060750615001048,06,075,061500,1,1048,23435,0,0,False,0,0
179,financial district,St. Regis Residences -  2 bed 2.5 bath Condominium ~ J.Wavro,8750.0,2.0,4075467627,-122.40149,SF,/sfc/apa/4075467627.html,37.785829,,Sep,18,2013,060750615001048,06075,San Francisco,06075061500,594254,060750615001048,06,075,061500,1,1048,23435,0,0,False,0,0
180,SOMA / south beach,New Montgomery 9 yr new,3000.0,1.0,4076556057,-122.398977,SF,/sfc/apa/4076556057.html,37.786209,700.0,Sep,18,2013,060750615001048,06075,San Francisco,06075061500,594254,060750615001048,06,075,061500,1,1048,23435,0,0,False,0,0
181,SOMA / south beach,Gorgeous SOMA Corner View Condo ,5400.0,2.0,4048508960,-122.398977,SF,/sfc/apa/4048508960.html,37.786209,,Sep,17,2013,060750615001048,06075,San Francisco,06075061500,594254,060750615001048,06,075,061500,1,1048,23435,0,0,False,1,0
182,russian hill,1 bedroom with great views - doorman building ~ J.Wavro,4300.0,1.0,4075402126,-122.415572,SF,/sfc/apa/4075402126.html,37.79868,,Sep,18,2013,060750103003005,06075,San Francisco,06075010300,586628,060750103003005,06,075,010300,3,3005,7759,168,139,False,1,0
183,russian hill,Russian Hill One bedroom with valet parking ~ J.Wavro,4300.0,1.0,4074710423,-122.415572,SF,/sfc/apa/4074710423.html,37.79868,,Sep,17,2013,060750103003005,06075,San Francisco,06075010300,586628,060750103003005,06,075,010300,3,3005,7759,168,139,False,0,0
